the age:,Gender:,Area:,Current educational level:,marital status:,Employment status:,Do you use social media applications?,What social media platforms do you use?,What app do you use the most?,How many hours do you spend on social media platforms daily?,Do you feel anxious or stressed after reading negative comments on your posts?,Are you worried about missing out on important information or events when you're not using social media?,Do you feel that using social media has affected your ability to focus and accomplish daily tasks?,Do you think that consuming quick content (such as watching short videos and push notifications...) has affected your patience and ability to deal with long tasks?,Do you use social media right before going to sleep?,Do you have difficulty sleeping because of thinking about what you saw on social media platforms?,Does the number of likes or comments you get on your posts affect you?,Have you changed your opinion or feeling based on the reactions of others on social media platforms?,Do you prefer interacting with friends or family online rather than face-to-face?,How often do you find yourself using social media for longer than you planned?,How do you feel when you compare your life to the lives of others on social media?,"What methods, if any, do you use to limit your social media access?"
0.07058823529411767,male,Riyadh,High school or equivalent,bachelor,student,Yes,"X (Twitter), LinkedIn, Snapchat, WhatsApp, Telegram",X (Twitter),0.25,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,I got used to it,There is no such thing
0.07058823529411767,male,Riyadh,Bachelor's degree,bachelor,student,Yes,"X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",Youtube,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,1.0,1.0,I feel low in confidence,the study
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.25,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,I don't compare,Leave the device away
0.2823529411764706,male,Riyadh,Ph.D,married,student,Yes,"Facebook, X (Twitter), LinkedIn, Youtube, WhatsApp, Telegram",WhatsApp,0.08333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,Sometimes I wish for a better life,"Delete applications from the device, cancel notifications."
0.07058823529411767,Female,Riyadh,High school or equivalent,bachelor,student,Yes,"X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram",Snapchat,0.5833333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,0.0,I wish for a better life,nothing
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",X (Twitter),0.25,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,1.0,1.0,nothing,Reading and engaging in personal and household tasks
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.25,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,I don't compare,Go outside to focus on work
1.0,Female,Riyadh,Bachelor's degree,married,retired,Yes,"Instagram, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,I don't compare my life to theirs,Leave it in my room
0.07058823529411767,Female,Tabuk,Bachelor's degree,bachelor,Not employed,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",Snapchat,0.7499999999999999,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,I'm not interested,"Setting my goals for the day, a schedule, and setting limits on applications"
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Youtube, WhatsApp, Telegram, Locket",WhatsApp,0.25,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,I don't feel anything because I don't compare myself to them,Lock mode when the specified number of hours of use is exceeded
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"LinkedIn, Youtube, WhatsApp, Telegram",LinkedIn,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,"The motivation, the feeling of my blessings","Delete some social media applications such as Insta, Tik Tok, and others"
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, WhatsApp, Telegram",WhatsApp,0.25,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,"There was a period when I was addicted to the point of getting frustrated when I saw people?s achievements and I felt like everyone had a life except me. Then, when I got rid of this addiction, I became perfect and happy after suffering, of course.","The limits did not help me. What I decided was to delete them all at once and force myself to entertain myself on YouTube or a series because it is easier than short clips. 
 Over time, I will gradually download important programs from them again, while maintaining my distance from them for just a little while, and then I will become accustomed to not having them at all due to deletion."
0.2823529411764706,male,Dammam,High school or equivalent,married,Full time employee,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, Telegram",X (Twitter),0.4166666666666667,0.4,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,I don't care at all,Sports
0.0,Female,Riyadh,High school or equivalent,bachelor,student,Yes,"Instagram, X (Twitter), Youtube, WhatsApp, Telegram",Telegram,0.08333333333333333,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,0.0,"An exhausting feeling that everyone has accomplished and I've fallen behind since the posts I'm suggested are filled with other people's academic and other accomplishments, distracting me from my own goals and making my accomplishments seem trivial.","Opal app, deleting my entire account, staying away from stressors because that is what makes me return to addiction to social media platforms."
0.1647058823529412,Female,Riyadh,diploma,bachelor,Not employed,Yes,"X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram",Snapchat,0.5833333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,I don't compare,.
0.07058823529411767,Female,Riyadh,High school or equivalent,bachelor,student,Yes,X (Twitter),X (Twitter),0.4166666666666667,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.3333333333333333,0.0,0.0,nothing,Leave the device in a room
0.2823529411764706,male,Riyadh,Bachelor's degree,married,Full time employee,Yes,"Instagram, X (Twitter), Snapchat, Youtube, WhatsApp, Telegram",WhatsApp,0.5833333333333333,0.8,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.25,0.0,1.0,1.0,I say thank God always and forever,nothing
0.07058823529411767,Female,Riyadh,High school or equivalent,bachelor,student,Yes,"Instagram, Snapchat",Instagram,0.25,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,"It's normal, thank God anyway",I arrange a schedule and occupy myself with other things
0.1647058823529412,male,grandmother,Master's,bachelor,Full time employee,Yes,"Facebook, Instagram, X (Twitter), Youtube, WhatsApp",WhatsApp,0.25,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,I do not compare my life with other people's lives because social media reflects an unreal image of the lives of others,Being busy with what is most important in life is the best way to limit the use of social media
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), Youtube, WhatsApp, Telegram",Instagram,0.7499999999999999,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,I wish for a better life,Forcing yourself to put down your mobile phone
0.07058823529411767,Female,grandmother,Bachelor's degree,bachelor,student,Yes,"LinkedIn, Youtube, WhatsApp, Telegram",Youtube,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,"Feeling frustrated, unfulfilled, and ungrateful",Delete the most used application
0.07058823529411767,male,Riyadh,Bachelor's degree,bachelor,"Student, housewife",Yes,"LinkedIn, Snapchat, Youtube, WhatsApp, Telegram",LinkedIn,0.25,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.0,0.6666666666666666,1.0,"Sometimes I was disappointed, thinking that I didn't try hard enough, and sometimes I was inspired, because there are people in a similar situation to mine who have achieved great things.","Set a three-minute alarm every hour - before it was five minutes, the person must start gradually and make himself aware from time to time that these things are taking a lot of time from his life. Thank you for your terrible topic."
0.07058823529411767,male,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",Youtube,0.4166666666666667,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,I try as much as possible not to compare my life with others so as not to feel jealous or envious,Use a limit on the use of Tik Tok from the settings under the device usage time option
0.07058823529411767,male,Riyadh,High school or equivalent,bachelor,student,Yes,"Instagram, TikTok, WhatsApp, Telegram",WhatsApp,0.7499999999999999,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,loss,Put the cell phone away from me
0.1647058823529412,Female,Riyadh,High school or equivalent,bachelor,student,Yes,"Facebook, Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",Instagram,0.25,0.4,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,I feel completely satisfied with my life that God has given me,I use an hour and then turn off my phone
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,Full time employee,Yes,"Instagram, LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.25,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.0,rarely,Leave the device as much as possible
0.07058823529411767,Female,Dammam,Bachelor's degree,bachelor,student,Yes,"Instagram, Youtube, Telegram",Youtube,0.4166666666666667,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,..........,...........
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Locket",X (Twitter),0.4166666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,"I may be concerned about the shortcomings, but I remind myself of what God has written for me and the blessings that I am experiencing. As for inspiration, no, I am inspired by stories.","Set limits, but always break them. I go out with my friends or my family"
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Locket",TikTok,0.25,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,"I do not compare because I am convinced of my life, thank God","Leave the device in a secluded room, especially during study time"
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"LinkedIn, Youtube, WhatsApp, Telegram",Telegram,0.08333333333333333,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,I feel inferior and dissatisfied,Leave the device in an isolated room
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, Snapchat",Snapchat,0.25,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,#VALUE!,Leave the device somewhere
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",Instagram,0.25,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,"I don't prefer comparisons, but I feel motivated",Not charging the device
0.39999999999999997,male,grandmother,Ph.D,married,Full time employee,Yes,"Instagram, X (Twitter), LinkedIn, Snapchat, Youtube, WhatsApp",WhatsApp,0.25,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,Lack and frustration,Lock the device
0.39999999999999997,male,grandmother,Bachelor's degree,absolute,Full time employee,Yes,"X (Twitter), LinkedIn, Youtube, WhatsApp, Telegram",Telegram,0.08333333333333333,0.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,I don't compare myself to others,Organizing and managing time to limit the use of social media
0.07058823529411767,Female,Al-Ahsa,Bachelor's degree,bachelor,student,Yes,"Instagram, TikTok, Snapchat, WhatsApp, Locket",TikTok,0.5833333333333333,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,1.0,I don't compare my life with anyone else's. Thank God I am satisfied with my life,nothing
0.1647058823529412,Female,Riyadh,Bachelor's degree,married,housewife,Yes,"Instagram, Snapchat, Youtube, WhatsApp, Telegram",Instagram,0.5833333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,Anxiety about reality and frustration,Planning the day
0.39999999999999997,Female,Riyadh,Bachelor's degree,married,housewife,Yes,"Facebook, X (Twitter), Youtube, WhatsApp, Telegram",Facebook,0.9999999999999999,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,There is no comparison,I keep myself busy by reading the Qur?an or going out for a walk
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"X (Twitter), TikTok, Snapchat, Youtube, WhatsApp",TikTok,0.08333333333333333,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,Feeling motivated and inspired,Leave the device and try to get busy with something else
0.2823529411764706,male,City,Ph.D,married,Full time employee,Yes,"X (Twitter), Youtube, WhatsApp",WhatsApp,0.25,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,I wish for a better life,nothing
0.07058823529411767,Female,City,High school or equivalent,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.4166666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,I don't feel anything,Busy myself with something else
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, Snapchat, Youtube, WhatsApp, Telegram, Locket",Instagram,0.4166666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,I may feel helpless and my confidence in my life may be broken,I deleted the application immediately even though I re-downloaded it again ??
0.0,Female,City,High school or equivalent,bachelor,student,Yes,"X (Twitter), TikTok, Snapchat, Youtube",TikTok,0.7499999999999999,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,I can't compare,A
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.7499999999999999,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,"I know that a person only sees the positive side of his life, so I do not compare my life with the lives of people on social media","Leaving devices away from me while working on anything from organizing and cleaning to cooking to most tasks that take time, and trying to read/listen to books instead of browsing TikTok and others."
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.4166666666666667,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Mostly motivation and inspiration,Being busy with other things
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.4166666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,Sometimes I feel motivated and inspired and sometimes I feel lacking and frustrated,I try to reduce my use of mobile phones and spend time without them
0.07058823529411767,Female,City,High school or equivalent,bachelor,student,Yes,"Facebook, Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, WhatsApp",Youtube,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,Wish,Isolate
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",Instagram,0.4166666666666667,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,Motivation and inspiration,Turn off the device
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,Full time employee,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.4166666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,I don't compare because I believe that life on social media is not real life,What I use
0.0,male,Abha,High school or equivalent,bachelor,student,Yes,Snapchat,Snapchat,0.25,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.0,I don't compare my life to anyone's,nothing
0.0,Female,Hail,student,bachelor,student,Yes,"Facebook, Instagram, TikTok, Locket",TikTok,0.5833333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,I don't feel any need,nothing
0.07058823529411767,Female,the news,diploma,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp",Snapchat,0.4166666666666667,0.8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,No rare,"I occupy myself with something useful, such as reading a book"
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",X (Twitter),0.5833333333333333,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0,"I wish them the best, and me too","Deleting applications from the phone, keeping the mobile phone on silent, keeping the answer away from me in the room, downloading programs on the iPad. You may think that they are not useful, but by God, they are more useful than the programs on the mobile phone, specifically deleting the Tik Tok application."
0.2823529411764706,male,Riyadh,Ph.D,married,Full time employee,Yes,"Facebook, X (Twitter), LinkedIn, Youtube, WhatsApp",WhatsApp,0.4166666666666667,0.6000000000000001,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.75,1.0,1.0,0.0,Frustration,Throwing the mobile phone out of my hand
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, LinkedIn, TikTok, Snapchat, WhatsApp, Locket",TikTok,0.4166666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,With inspiration - motivation to continue,Being busy with other activities and becoming involved with them
0.39999999999999997,Female,Riyadh,Bachelor's degree,married,retired,Yes,"Instagram, X (Twitter), Youtube, WhatsApp, Telegram",WhatsApp,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,"I don't follow other people's lives, so I'm comfortable with no Snapchat or Tik Tok",I didn't do that
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Locket",TikTok,0.4166666666666667,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666,0.0,fun,nothing
0.0,Female,City,High school or equivalent,bachelor,student,Yes,"TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.25,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,-,-
0.39999999999999997,Female,City,Master's,married,Full time employee,Yes,"Facebook, Instagram, LinkedIn, Youtube, WhatsApp, Telegram",WhatsApp,0.25,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,normal,I don't use any methods
0.07058823529411767,Female,the news,Bachelor's degree,bachelor,student,Yes,"TikTok, Snapchat",TikTok,0.25,0.6000000000000001,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,I don't compare my life to anyone,Leave the device in another room
0.39999999999999997,Female,Jazan,High school or equivalent,A widower,housewife,Yes,"Instagram, TikTok, WhatsApp, Telegram",TikTok,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.0,1.0,0.3333333333333333,Contentment and happiness,Leaving the mobile phone in a place other than where he sleeps
0.07058823529411767,Female,Buraidah,High school or equivalent,bachelor,housewife,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.5833333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,Feeling motivated and inspired,Leave the device in an isolated room
1.0,male,City,Ph.D,married,Full time employee,Yes,"Facebook, Instagram, X (Twitter), TikTok, Youtube, WhatsApp, Telegram",Facebook,0.4166666666666667,0.4,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.75,1.0,0.3333333333333333,1.0,I thank God very much for where I am...all satisfaction,I never need that
0.1647058823529412,male,Jubail,diploma,bachelor,"Student, full-time employee",Yes,"LinkedIn, Youtube, WhatsApp, Telegram",Youtube,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,I don't care about what happens on social media,Time monitoring
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Youtube, WhatsApp, Telegram",Instagram,0.08333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,"I don't feel inferior and frustrated. We are accustomed to seeing people who are higher than us, even if we don't see them on the internet in reality.",I wait for it to turn off and I won't charge it
0.07058823529411767,male,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Telegram",TikTok,0.08333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,Motivation and inspiration,nothing
0.1647058823529412,Female,Riyadh,Bachelor's degree,married,housewife,Yes,"TikTok, Youtube, WhatsApp",WhatsApp,0.08333333333333333,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25,0.0,0.6666666666666666,1.0,"I do not feel frustrated or inferior, but rather I feel motivated and inspired if the topics discussed are useful and effective.","I do not use any methods, just turn off the Internet from the phone."
0.39999999999999997,Female,City,diploma,married,retired,Yes,"X (Twitter), Youtube, WhatsApp, Telegram",WhatsApp,0.08333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.75,0.0,0.0,0.6666666666666666,"Praise be to God, I have never compared myself to any other human being, because my ceiling of satisfaction is high and my attachment to God Almighty is great.",I hope to find a solution so that I can stay away from the mobile phone and stop thinking about it
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), LinkedIn, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.4166666666666667,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Bliss,Distracting myself with other things
0.1647058823529412,Female,City,High school or equivalent,married,housewife,Yes,"Instagram, WhatsApp, Telegram",WhatsApp,0.25,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,I don't care about other people's lives,Turn on airplane mode
0.07058823529411767,Female,Riyadh,Bachelor's degree,bachelor,student,Yes,"Instagram, TikTok, Snapchat, Youtube, WhatsApp, Telegram",Instagram,0.4166666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,He wished for a better life,Leave the device
0.07058823529411767,Female,Khamis Mushayt,diploma,bachelor,student,Yes,"Facebook, Telegram, Locket",TikTok,0.25,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,Frustrated,nothing
0.07058823529411767,Female,Al-Baha,Bachelor's degree,bachelor,student,Yes,"Instagram, Youtube, WhatsApp, Locket",Instagram,0.5833333333333333,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,"Sometimes I want to be like them (better, more beautiful, etc.) Other times (against the idea of ??comparing real life to the lives of others on social media because it is just an aspect of a whole life)","-Close application notifications 
 -Use it only to respond to important messages 
 - Spend time on other things (study, reading, hobbies, music, sleeping, tidying, etc.)
 -More bias towards applications only for messaging, such as WhatsApp and Telegram -Setting a limit of one hour each day. 
 -Use Google to search for some interesting topics (interests - questions - scientific facts - history - metaphysics - parallel worlds - universes - etc.)"
0.07058823529411767,Female,Tabuk,Bachelor's degree,bachelor,student,Yes,"Instagram, TikTok, Snapchat, Youtube, WhatsApp, Telegram, Locket",TikTok,0.4166666666666667,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,Motivation inspiration,Leave it for a limited period
0.2823529411764706,male,City,Ph.D,married,Full time employee,Yes,"Facebook, X (Twitter), LinkedIn, Youtube, WhatsApp, Telegram",Facebook,0.4166666666666667,0.6000000000000001,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666,0.0,0.0,Sometimes frustration,I don't use it
0.2823529411764706,male,City,Master's,married,Full time employee,Yes,"Facebook, Youtube, WhatsApp, Telegram",Facebook,0.25,0.8,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,Frustration,Leave the device
1.0,Female,City,Bachelor's degree,married,retired,Yes,"Instagram, TikTok, WhatsApp, Telegram",WhatsApp,0.4166666666666667,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Yes,Delete the application
0.0,Female,Riyadh,High school or equivalent,bachelor,student,Yes,"Instagram, X (Twitter), Snapchat, Youtube, WhatsApp, Telegram, Locket, Tellonym",Instagram,0.5833333333333333,0.2,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.6666666666666666,0.0,Trying hard to earn this life,Sleeping or sitting with the family
0.07058823529411767,Female,Tabuk,Bachelor's degree,bachelor,student,Yes,"Instagram, X (Twitter), TikTok, Snapchat, Youtube, WhatsApp, Locket",TikTok,0.7499999999999999,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,incentive,Leave it uncharged
